	0	1	2	3
646	956771477004668928	Mia K.	2018-01-26 06:11:10	Post win at the old stomping grounds #noicebag #OOTB https://t.co/LFQ95YH8kM
647	956728488358240256	Mia K.	2018-01-26 03:20:21	Aaaaaand that’s a win. I’ve never had such a good time at BB&amp;T, including when I saw Pearl Jam. Wow, Caps fans... y’all are the BEST)))))))
648	956702187656228864	Mia K.	2018-01-26 01:35:50	500 assists for OV 🐐🐐🐐🐐🐐
649	956549505834475521	Mia K.	2018-01-25 15:29:08	Cigaro y cafe con leche y croqueta https://t.co/GYjKZN0ICi
650	956525692522582016	Mia K.	2018-01-25 13:54:31	Oh, 95 at 9 AM, I do not miss you
651	956503291789238272	Mia K.	2018-01-25 12:25:30	Buenos Dias https://t.co/C1CYjoUiMl
652	956497096408031232	Mia K.	2018-01-25 12:00:53	Yesterday was very emotional for me... I met my hero! Woke up and immediately looked at these pics to make sure i d… https://t.co/yEt2febmcO
653	956239839774552064	Mia K.	2018-01-24 18:58:38	Mama Mía-mi https://t.co/CKCzDQePVm
654	956236043979776002	Mia K.	2018-01-24 18:43:33	Me all week https://t.co/zhyEe7WOEX
655	956235617368772610	Mia K.	2018-01-24 18:41:51	😂 https://t.co/l8hJb1FiN7
656	956235422971191296	Mia K.	2018-01-24 18:41:05	MIAAAAAAAMIIIIIIIIII!!!!! Buenos Dias!!!
657	956192097287180289	Mia K.	2018-01-24 15:48:55	@elliswes Was my rebuttal*
658	956192052118802432	Mia K.	2018-01-24 15:48:45	@elliswes Okay I’ll give you that only because that was rebuttal.
659	956191667912101893	Mia K.	2018-01-24 15:47:13	@elliswes Maybe if you’re on shrooms
660	956190403014905858	Mia K.	2018-01-24 15:42:11	Miami vibes ☀️🌴 #TakeoffTunes 🛫 https://t.co/gaZPkRDsKH
661	956174892138942464	Mia K.	2018-01-24 14:40:33	Jesus Christ, Federer is not human. Congrats!!
662	956033596850044929	Mia K.	2018-01-24 05:19:06	Panthers 2 - Caps 10, calling it.
663	956023839733026821	Mia K.	2018-01-24 04:40:20	There is something so comforting about a slice of pita bread, zaatar, olive oil, and a slice of tomato #Yalla 🇱🇧
664	956020678821601280	Mia K.	2018-01-24 04:27:46	Bring this heat back to Miami, @FlaPanthers!!!!! https://t.co/c5XzvxrEDQ
665	956018381995593729	Mia K.	2018-01-24 04:18:38	@RobbieFingers Thank you, my Guy. Get well soon!! The Washed League needs you back ASAP.
666	956015703177486336	Mia K.	2018-01-24 04:08:00	In less than 12 hours... I love you Savages so much!! 🙌🏼♥️📈📈📈 https://t.co/x0BbVJ7Okj https://t.co/MgmZaETGmv
667	956014414628577280	Mia K.	2018-01-24 04:02:52	LOL WHO THE FUCK IS PITLICK??! #LETSGOSTARS 😂
668	956014153860370432	Mia K.	2018-01-24 04:01:50	The @DallasStars are absolutely crushing the Panthers right now... I can’t wait for Ovi to get his hands on them next 😈😭😍🔥🙌🏼🏒 #ALLCAPS
669	955960780276600832	Mia K.	2018-01-24 00:29:45	I love every single one of you so much!!! We’re 700 away from 200k subs, I KNOW YOU CAN DO IT SAVAGES!!!! Click thi… https://t.co/yGdeJhvO4n
670	955960265799098368	Mia K.	2018-01-24 00:27:42	BEAL AND WALL ARE ALL-STARS!!!! Congrats to boys!!!!
671	955935745721724928	Mia K.	2018-01-23 22:50:16	@JoeyRyanOnline @anthonynaser @sabotagewomen So are you!!
672	955866383539195905	Mia K.	2018-01-23 18:14:39	Y’all, my channel is so close to 200k subs!! I know we can get there by the end of the day, LESSFUCKINGGOOO subscri… https://t.co/hY30eLIS01
673	955851452563558401	Mia K.	2018-01-23 17:15:19	I can’t wait to see the smokeshow @GiselleGrayson perform at Emo’s in Austin! If you’re local, come out and say hi!… https://t.co/vQXcoOzOHj
674	955649677277396992	Mia K.	2018-01-23 03:53:32	@ThatPeterHayes @OJessicaNigri I love this because we couldn’t look more different 😂
675	955597204907024384	Mia K.	2018-01-23 00:25:02	You know you wanna see me cry... @thunderrosa22 put me through a wrestling crash course at @Hybridsow and I did not… https://t.co/neCjC5Jn0i
676	955590547376353280	Mia K.	2018-01-22 23:58:35	@Sobryus @FlippyPro @thunderrosa22 Stop it.... I love her 😆
677	955490772345909248	Mia K.	2018-01-22 17:22:06	@dawgg69 @thunderrosa22 All credit goes to @thunderrosa22 for bringing us together and making me feel comfortable t… https://t.co/lSmj3fygWx
678	955490582658416640	Mia K.	2018-01-22 17:21:21	Don’t hold your breath! Cause I still haven’t caught mine from that chop https://t.co/GcIE193WvQ
679	955490488592863232	Mia K.	2018-01-22 17:20:59	@TheJoannaMendez @thunderrosa22 thank you!!!!!
680	955489449382699008	Mia K.	2018-01-22 17:16:51	SAME!! https://t.co/hhZfDtyJwO
681	955258484152586240	Mia K.	2018-01-22 01:59:05	Most exciting part of this game has been this fight
682	955250923160461312	Mia K.	2018-01-22 01:29:02	I can not believe the fucking eagles are boutta go to the Super Bowl https://t.co/DT2xoadzU9
683	955243408645414913	Mia K.	2018-01-22 00:59:10	Times like these I wish I had a booty call to be able to tell to come over 😆 remnants from my February… https://t.co/CE5FmaqEni
684	954989030046928896	Mia K.	2018-01-21 08:08:22	Per sempre sarà
685	954885319098281984	Mia K.	2018-01-21 01:16:15	@KBW_KAGE @sabotagewomen @KindaFunnyVids FUEGO!!!!!!
686	954861937057320960	Mia K.	2018-01-20 23:43:20	LOL #PatsSBLock https://t.co/0Q9prPihxZ
687	954859998345129989	Mia K.	2018-01-20 23:35:38	Place your bets on any sports!! But right now I’m concentrating on losing my money to the NFL. Click here:… https://t.co/3yTMb9hvFg
688	954850216607473664	Mia K.	2018-01-20 22:56:46	How bout them Blue Devils 🧐
689	954821070258831360	Mia K.	2018-01-20 21:00:57	Today on stream, we tortured my princess with pork belly. Follow me on https://t.co/nruWaq6j9M to get notified when… https://t.co/QC7JCE7osW
690	954782866143051778	Mia K.	2018-01-20 18:29:08	See me in the ring with @JoeyRyanOnline! Thank you again to @thunderrosa22 for inviting me ♥️… https://t.co/D75vimcrXc
691	954781760881070080	Mia K.	2018-01-20 18:24:45	WHAT 😂 https://t.co/hgNSyUftJs
692	954764316149993472	Mia K.	2018-01-20 17:15:26	No. https://t.co/98egGu05Pz
693	954763828641845248	Mia K.	2018-01-20 17:13:30	@ChaseStevens2 @JoeyRyanOnline @thunderrosa22 @sabotagewomen It’s called click-bait, dude
694	954763761122004992	Mia K.	2018-01-20 17:13:13	I redact my comments about having no respect for it, it takes remarkable creativity and athleticism; but stand by t… https://t.co/JSCn9CYHAk
695	954763220300058624	Mia K.	2018-01-20 17:11:05	It was so fun, and my friends had a blast!! https://t.co/5HKe0u3Awa
696	954763087617413120	Mia K.	2018-01-20 17:10:33	All you were missing was a fainting chair, which is exactly how I feel on a day-to-day basis. https://t.co/JSuH13fsyX
697	954751255540269057	Mia K.	2018-01-20 16:23:32	Shoutout to my amazing video editor @Sobryus, who worked until 2 AM on a Friday night to get the video of me in the… https://t.co/COIND89WBi
698	954750671965876227	Mia K.	2018-01-20 16:21:13	Top Chef: DC, my dogs sleeping on my legs, and a whole morning off before two live streams 🤗 twitch at 1 PM and my… https://t.co/aAWpaT1Uo8
699	954735692113960961	Mia K.	2018-01-20 15:21:41	I absolutely did!! Every single one of your fans shook my hand and told me they hope I had a great evening ♥️ https://t.co/5iErZf7OeA
700	954715161335685121	Mia K.	2018-01-20 14:00:06	I got in the ring with @JoeyRyanOnline! Thanks to @thunderrosa22 and @sabotagewomen for hosting me, my friends and… https://t.co/4qSngqoBlq
701	954614799891091456	Mia K.	2018-01-20 07:21:18	Toulouse looks at me the way I look at @thunderrosa22 https://t.co/6JReo5HuoI
702	954532400419295234	Mia K.	2018-01-20 01:53:53	Some random fan of @KindaFunnyVids and a guy in a Kinda Funny shirt https://t.co/9B67R325oR
703	954531285795516416	Mia K.	2018-01-20 01:49:27	@MarielSalcedo @Megsalodon Yes I love that place!!
704	954471662493339648	Mia K.	2018-01-19 21:52:32	This is going to be so good 😳 https://t.co/97wrdaxFQq
705	954461252125851648	Mia K.	2018-01-19 21:11:10	☠️ https://t.co/Uc4bqpyxQF
706	954442764158144512	Mia K.	2018-01-19 19:57:42	#PrayForPorty RT OR YOURE A MONSTER. https://t.co/bXh0Af1dRu
707	954376537599631361	Mia K.	2018-01-19 15:34:32	I wanted him at FSU so badly lol https://t.co/uiFCLKPJZI
708	954376313875427328	Mia K.	2018-01-19 15:33:39	@peterhassett I hate you so much.
709	954362273518313472	Mia K.	2018-01-19 14:37:51	@Gregory_wattsjr @JERFsolo @devolverdigital I’m not tactful enough to make up an excuse with $40 worth of medicine.… https://t.co/SQytZ6Ofjr
710	954137799258755072	Mia K.	2018-01-18 23:45:53	If this doesn’t dissipate before my Miami trip I will fucking riot (or sneeze on the plane and get everyone sick)… https://t.co/BNgtZttyLe
711	954048205808963584	Mia K.	2018-01-18 17:49:52	@AgentTinsley @RayNarvaezJr So excited!!
712	954043829451218944	Mia K.	2018-01-18 17:32:28	Mel Kiper has Baker going to the Skins at 13......... I kinda like this move 🧐
713	954000109523619840	Mia K.	2018-01-18 14:38:45	🔥 Fav Top Chef burn: “The food that Kevin cooks is the food I cook on my day off” 🔥
714	953990076509409280	Mia K.	2018-01-18 13:58:53	Update: https://t.co/BiqDVwRWk2
715	953975143944081408	Mia K.	2018-01-18 12:59:32	That 59 point mood 😁😆 https://t.co/husOme7oYQ https://t.co/og04sy32VL
716	953967139031015424	Mia K.	2018-01-18 12:27:44	@IanSigman Hahahaha too high!!
717	953966955748315136	Mia K.	2018-01-18 12:27:00	@CruzTreihart Awww
718	953964398632210434	Mia K.	2018-01-18 12:16:51	The smoke detector batteries are low, i have 24 ft ceilings, and it hasn’t stopped beeping since 5 AM, this is her… https://t.co/Ck7GWIv34s
719	953876682884243457	Mia K.	2018-01-18 06:28:18	Or you can just buy a folding chair and not risk looking like a guy wearing a fucking chair 🧐🤨🤔 https://t.co/xpbmVa8Rtq
720	953875859462656000	Mia K.	2018-01-18 06:25:01	I admire Rajon Rondo’s level of pettiness
721	953863192752611333	Mia K.	2018-01-18 05:34:41	😭😇😴 https://t.co/SZME8aYn65
722	953791785234583557	Mia K.	2018-01-18 00:50:56	@FunnyAsianDude You’re right 😭 I’m sorry, let’s play together on ps4 sometime
723	953779369335508993	Mia K.	2018-01-18 00:01:36	@FunnyAsianDude Hot dog
724	953758406967472130	Mia K.	2018-01-17 22:38:18	Nazim Kadri is still a Hanzo main
725	953701137076707329	Mia K.	2018-01-17 18:50:44	Revenge body comin’ in HOT https://t.co/D2NnY01EzC
726	953412894615592961	Mia K.	2018-01-16 23:45:22	How much does it cost?? https://t.co/4ddsW0z6g4
727	953412696594108416	Mia K.	2018-01-16 23:44:35	Probably because @backdoorcover is my favorite. Those guys are so fun to be around! https://t.co/ageGjSHUEA
728	953378325971521538	Mia K.	2018-01-16 21:28:00	Omg. This made me LOL 😆 https://t.co/RKUfq63oIk
729	953373975094218758	Mia K.	2018-01-16 21:10:43	Anyone know where I can find this PUTIN TEAM phone case? Asking for a me. https://t.co/sdzQYeE9vG
730	953369728009072640	Mia K.	2018-01-16 20:53:50	#Icepocalypse2018 BETTER NOT RUIN MY FUCKING STUDIO. There’s a leak in my apartment 😣
731	953368832508350464	Mia K.	2018-01-16 20:50:17	If you’re trying to stroke my ego by adding me to this list.... it’s working. @AdamJosephSport https://t.co/HSi1bjztBX
732	953342802158673925	Mia K.	2018-01-16 19:06:50	@IanSigman yo I loved your analysis of my back Door Cover episode. Thank you for the feedback. You are my FAVORITE!!!
733	953338697394655237	Mia K.	2018-01-16 18:50:32	@ThePlutooo Sooooo am I picking you up from the airport?
734	953331172779716608	Mia K.	2018-01-16 18:20:38	Update: https://t.co/RaDvP4wvKj
735	953296355186958337	Mia K.	2018-01-16 16:02:17	@AdamJosephSport Sent that tweet to him lol
736	953147398120931328	Mia K.	2018-01-16 06:10:22	I’m all about solid advice in 2018. Here’s another freebie: eat more ass. https://t.co/qNC71XpDW4
737	953126462202220546	Mia K.	2018-01-16 04:47:11	I’m gonna get high and make French toast out of a slice 😂 https://t.co/k8YTkeBBnP
738	953113128543367168	Mia K.	2018-01-16 03:54:12	My perfectly browned babies ☺️🤗 #nanabread https://t.co/tgKWRuShyH
739	953112421601808385	Mia K.	2018-01-16 03:51:23	Signed, sealed, delivering tomorrow! Banana bread SUCCESS tonight! @sporer @seekaychin https://t.co/1h2Pj3gAtn
740	953095826200506368	Mia K.	2018-01-16 02:45:27	Yeah me too. I get geeked when I’m hosted for 15 viewers, I’m so happy to spread some of that love to the twitch co… https://t.co/dL1PbpXQLu
741	953093078990118912	Mia K.	2018-01-16 02:34:32	What an awesome stream!!! Thank you to all my Savages that watched! As is tradition, my raid of a random streamer p… https://t.co/Ynpkp3N0UT
742	953065635755511810	Mia K.	2018-01-16 00:45:29	Making banana bread! Come watch me on https://t.co/nruWaq6j9M https://t.co/3X9fMtVEOd
743	953056963662925824	Mia K.	2018-01-16 00:11:01	Made friends with a yoga instructor and now she’s insisting I align my chakras in her class 😭 pray for me... https://t.co/kHMQE2CST4
744	953045276343832576	Mia K.	2018-01-15 23:24:35	@trojancpa82 Agreed
745	953043110958858242	Mia K.	2018-01-15 23:15:58	I’ll always love my @OutOfBounds family!! Y’all go support them, season two dropped TODAY and they came with the HE… https://t.co/K3CFa4J1QD
746	952956403135733762	Mia K.	2018-01-15 17:31:26	Holy shit!! @TheMissAP’s new model is my new muse!!!! I want to be her! https://t.co/yNMjfJlBtH
747	952848216701194240	Mia K.	2018-01-15 10:21:32	This new season of Master of None is weird https://t.co/JUnM3eVZlC
748	952745480877899777	Mia K.	2018-01-15 03:33:18	@GiselleGrayson So precious ♥️
749	952737467685396481	Mia K.	2018-01-15 03:01:27	This is why I love you ♥️ and why Annie prob rolled her eyes every time you pulled your camera out 😆 https://t.co/v40Gnus8An
750	952736574994776064	Mia K.	2018-01-15 02:57:55	I’m just so obsessed with these pics @GiselleGrayson took of my little nugget 😭😍♥️ https://t.co/c0eUaCFvaP
751	952733014332788740	Mia K.	2018-01-15 02:43:46	Over/under how many technical difficulties does he run into building those? https://t.co/JCS2MgdxaX
752	952721408039309313	Mia K.	2018-01-15 01:57:39	@adamsmoot WHATS A WALL OUTLET???
753	952721380205912065	Mia K.	2018-01-15 01:57:32	@adamsmoot What series of events would possibly lead me to need to do that???
754	952719466105856000	Mia K.	2018-01-15 01:49:56	I DONT KNOW HOW OKAY. https://t.co/8R0u0OzyXH
755	952718715388420096	Mia K.	2018-01-15 01:46:57	@GameOverGreggy @ThirstyRobot I am cool!
756	952717827101872128	Mia K.	2018-01-15 01:43:25	There’s a hole from when I missed the nail and drove the hammer through the drywall, along with about 17 other hole… https://t.co/B8OH8NO81I
757	952681055189913600	Mia K.	2018-01-14 23:17:18	This whole feminist movement needs to chill, cause this is one weak, independent woman, that definitely needs a man https://t.co/bFhH5Lu8Gs
758	952665881510928384	Mia K.	2018-01-14 22:17:00	Real shit going on in Lebanonnnnn 🇱🇧
759	952654190135914497	Mia K.	2018-01-14 21:30:33	SHUT UP SHUT UP SHUT UP https://t.co/WYckOD1CgT
760	952626071136079873	Mia K.	2018-01-14 19:38:48	Have you downloaded @AnselElgort’s new song yet? Let me help y’all out, then... https://t.co/CU7JymnOCK https://t.co/UKslTF2jvU
761	952621564612304896	Mia K.	2018-01-14 19:20:54	Your resident internet girl crushes, brunchin’ and talking colonics ♥️ @bdunkelman @MarielSalcedo https://t.co/BO8xxUrfgV
762	952366184250445824	Mia K.	2018-01-14 02:26:07	This might sound cheesy; but I wanna cum all over this grilled cheese, and then hold it’s hand https://t.co/1aRx7CBCgN
763	952339448129314816	Mia K.	2018-01-14 00:39:52	So artistic, @AlexGeorge5 https://t.co/ogC5jYVxyL
764	952268534934994944	Mia K.	2018-01-13 19:58:05	RT to cast your #NBAVOTE for @JohnWall 🙃 https://t.co/YBt42bRrz9
765	952259790813704194	Mia K.	2018-01-13 19:23:20	@ravaluis Angel!!!
766	952259743929782272	Mia K.	2018-01-13 19:23:09	@SharpKeef Lolol right!!
767	952259697926656002	Mia K.	2018-01-13 19:22:58	@kingotnw Your dog is slaying my life!!!!
768	952255054966378498	Mia K.	2018-01-13 19:04:31	I love portrait mode lol https://t.co/jXo4oTNAhF
769	952250635533070336	Mia K.	2018-01-13 18:46:58	Ummm Connor McDavid turns 21 today. The Oilers play the Vegas Knights tonight. In Vegas. Going into their bye week.
770	952249194030534657	Mia K.	2018-01-13 18:41:14	Purging your ex’s stuff and gifts should be worth double the tax deduction
771	952233193033359362	Mia K.	2018-01-13 17:37:39	Good morning to everyone except Gary Bettman https://t.co/1WiA5YEunx
772	952053300463132672	Mia K.	2018-01-13 05:42:49	*watches @MindOfAChef once* https://t.co/2IPQEppGQT
773	952046983480561665	Mia K.	2018-01-13 05:17:43	Hiiiii! 😄 https://t.co/CTxxkjgofg https://t.co/d4krbd2zsI
774	952032580605497344	Mia K.	2018-01-13 04:20:29	Mommy’s Iil girl 💞 https://t.co/LHxHaiGAMK
775	952016264305704960	Mia K.	2018-01-13 03:15:39	Dinner truffle-shuffle. Don’t judge the jar sauce, I went grocery shopping and it was either this, or whataburger o… https://t.co/dJrYHS3TnY
776	951984830719373313	Mia K.	2018-01-13 01:10:45	I’m getting a list of people to follow for every one of y’all that reviews!! https://t.co/GFoeonXLLu
777	951913906326441984	Mia K.	2018-01-12 20:28:55	AP Pink &gt; Tiffany Blue https://t.co/FbEsi8lX18
778	951890427833090049	Mia K.	2018-01-12 18:55:37	You can go back and watch the stream of it https://t.co/nruWaq6j9M. I assure you, F bombs dropped like Fallujah https://t.co/LeUt51X2Bx
779	951890053743116288	Mia K.	2018-01-12 18:54:08	If I’m being honest, 7.8/10. They’re slightlyyyy out of season, but still incredible!!! https://t.co/AMctO5WdLx
780	951889559926837248	Mia K.	2018-01-12 18:52:10	@MrTommyCampbell @GordonRamsay It was INCREDIBLE!!
781	951888068780478464	Mia K.	2018-01-12 18:46:15	I have an extra silk robe for you https://t.co/9ZQfZTCkTv
782	951887561726849024	Mia K.	2018-01-12 18:44:14	Uhhh yeah, that’s the plan 🙄 come over! https://t.co/DOZywSCEyX
783	951886928684765185	Mia K.	2018-01-12 18:41:43	I’m gonna be real sad when I run out of truffles and have to go back to melted kraft cheese slices 😂 made… https://t.co/QQbl5fBotj
784	951848759784243200	Mia K.	2018-01-12 16:10:03	@DCheverere @ProducerMicah 👨‍👨‍👧 that’s me and you and @WRBolen
785	951843536978182144	Mia K.	2018-01-12 15:49:18	LETS BREAK TOP 5 ON THE SPORTS CHARTS!!! I know my savages can do it!! Please listen and subscribe and rate!… https://t.co/SYsujpTNxQ
786	951718299540316161	Mia K.	2018-01-12 07:31:39	@ConorDaly22 @bshep34 Thanks, dude. For the record, I didn’t see it as shooting your shot. Just appreciation for ga… https://t.co/rO9yWjwht9
787	951685458597163008	Mia K.	2018-01-12 05:21:09	@HassanBokhari @OMGLove @OhNoAva_tK @Andy_Lunique @JERFsolo @getvindictive @shortyyguy @notdiscomania 😂😂😂
788	951681501107818496	Mia K.	2018-01-12 05:05:25	@HassanBokhari @OMGLove @OhNoAva_tK @Andy_Lunique @JERFsolo @getvindictive @shortyyguy @notdiscomania LMAOOOOO size 5 in men’s, habibro
789	951680895223848960	Mia K.	2018-01-12 05:03:01	@HassanBokhari @OMGLove @OhNoAva_tK @Andy_Lunique @JERFsolo @getvindictive @shortyyguy @notdiscomania Got any extra size 5 yeezys?
790	951658141313314816	Mia K.	2018-01-12 03:32:36	I’m Commander Shepherd, and these are the best tits in the Citadel https://t.co/liE30fIWs6
791	951657600336179200	Mia K.	2018-01-12 03:30:27	I’m not!!! I got so much laundry and house work to catch up on lol https://t.co/JrK4sVxrTe
792	951656730043219974	Mia K.	2018-01-12 03:27:00	Just a John Wall appreciation tweet. Carry on. https://t.co/O2wYO8O1PE
793	951652901012869121	Mia K.	2018-01-12 03:11:47	When you see your ride home pounding shots https://t.co/r10Eue27eZ
794	951651777421639682	Mia K.	2018-01-12 03:07:19	@azarr_ @backdoorcover @SuppsDawg @DCheverere @WRBolen @micahwiener I only wore them to impress @WRBolen
795	951648693811318784	Mia K.	2018-01-12 02:55:04	@WRBolen It’s also boob colored
796	951648661133504514	Mia K.	2018-01-12 02:54:56	@WRBolen It’s blending into my wind breaker 😫
797	951648092465631238	Mia K.	2018-01-12 02:52:40	@WRBolen I’m wearing a shirt 😭😂
798	951635659609051141	Mia K.	2018-01-12 02:03:16	I love you 😭 also you smell good https://t.co/YtSujj9X9E
799	951615932815814656	Mia K.	2018-01-12 00:44:53	@JimmysSeafood @Capitals You gotta get with @JERFsolo about that 😆
800	951615683070218240	Mia K.	2018-01-12 00:43:53	When he says “I can’t cum from blowjobs” https://t.co/CeuaWGx2qH
801	951614779289952256	Mia K.	2018-01-12 00:40:18	@HaydenPlus1 @OhNoAva_tK Thank you!!
802	951614747526475778	Mia K.	2018-01-12 00:40:10	@JimmysSeafood @Capitals ABSOLUTELY!!!!!!! My invite must’ve gotten lost in the mail 🙄
803	951612645697818624	Mia K.	2018-01-12 00:31:49	Black tie dinner stream at @OhNoAva_tK’s! #TwitchBitch is coming in hot!! https://t.co/225QZOZblQ
804	951604034087084037	Mia K.	2018-01-11 23:57:36	IM BACK! Fresh @backdoorcover pod is LIVE! Listen &amp; subscribe here, I’m following every new sub &amp; person that rate’… https://t.co/G0JQLAzkv8
805	951337819338952704	Mia K.	2018-01-11 06:19:45	@ManteoMitchell @SlingShotSTANz Always thought slow and steady was overrated
806	951328199199412224	Mia K.	2018-01-11 05:41:32	@KaiSenpai_wolf “It’s written”
807	951327655579803648	Mia K.	2018-01-11 05:39:22	@ManteoMitchell @SlingShotSTANz Nothing would make me feel like more of a piece of shit than dating someone who run… https://t.co/gocZerl7Tv
808	951310492236165120	Mia K.	2018-01-11 04:31:10	@ManteoMitchell Bruh I was complimenting you, but it went over your head
809	951260565221052416	Mia K.	2018-01-11 01:12:46	Just two girls coordinating @TheJordynRyder https://t.co/Af0PfaJGcw
810	951240724518985728	Mia K.	2018-01-10 23:53:56	@AlexGeorge5 😂😂😂
811	951239986724130816	Mia K.	2018-01-10 23:51:00	@AlexGeorge5 You want my black pair? They’re an 8
812	951239705634443264	Mia K.	2018-01-10 23:49:53	@AlexGeorge5 Yo what size shoe are you?
813	951237695698763776	Mia K.	2018-01-10 23:41:54	@DJ_Dylastein @Dominator_1518 @DallasFuel Y’all are HIGH. Esports is way more popular than I am
814	951237539800797184	Mia K.	2018-01-10 23:41:17	@ArchonBackspace @DallasFuel @SFShock I. Didn’t. Stutter.
815	951234839788883968	Mia K.	2018-01-10 23:30:33	@ButtBurps I mean........... uh...... um....
816	951234476566372354	Mia K.	2018-01-10 23:29:06	OVER MY DEAD BODY IT IS. #DALLASRUNSTEXAS https://t.co/cxLOerDIpN
817	951234194151178240	Mia K.	2018-01-10 23:27:59	Good luck to the @DallasFuel tonight!!!
818	951226181612863488	Mia K.	2018-01-10 22:56:09	I can’t wait to stomp around London in these 😆☔️ anyone who knows me knows my love for rain boots!!!! https://t.co/1RpXIgUsJq
819	951159112271892482	Mia K.	2018-01-10 18:29:38	TRUFFLES!!! https://t.co/s5JHQDVUyR
820	951156979237572609	Mia K.	2018-01-10 18:21:10	I’ve found my new favorite site, and they’re not even paying me for all this free advertising @goldbely https://t.co/tu9KhaA58a
821	950917364559831040	Mia K.	2018-01-10 02:29:01	From WorldStar to Williams-Sonoma. Become a https://t.co/husOme7oYQ member! https://t.co/AcE5L1KJf6
822	950908178811715584	Mia K.	2018-01-10 01:52:31	LOOK AT MY FUTURE SON https://t.co/EXdPNPMDEw
823	950897060055830528	Mia K.	2018-01-10 01:08:20	Don’t get it twisted, @ManteoMitchell is a runner, but he doesn’t chase any girls 😎
824	950839607880450048	Mia K.	2018-01-09 21:20:02	PRESEASON LACROSSE RANKINGS ARE OUT!!!!! Can one heart truly love two equally? Is it possible?? Is for me 😬… https://t.co/15WQEiato3
825	950833751071821824	Mia K.	2018-01-09 20:56:46	This is why @Sportsnet &gt; ESPN 😆 https://t.co/9biN6smDWI
826	950794688969064448	Mia K.	2018-01-09 18:21:33	@johnboosco @Wusthof Thank you!!! I swear by your product, lengthens the life of my cutting board!!
827	950780374027788290	Mia K.	2018-01-09 17:24:40	DAMNNNNN STUD https://t.co/30El3zDPFK
828	950778531860054017	Mia K.	2018-01-09 17:17:21	From @goldbely!! Best site for specialty items https://t.co/aecwLCArbB
829	950777720035774466	Mia K.	2018-01-09 17:14:07	Last night I drunkenly ordered: - 1 oz. of white truffles - 3 oz. of black truffles- tickets to the Leafs vs. Ca… https://t.co/RfNHNtYfbA
830	950771646788460545	Mia K.	2018-01-09 16:49:59	Part 2 of my interview with @HowieLongShort is out!!! Read all about how I’m thirst-trapping John Wall his All Star… https://t.co/ZpDRiF1qk3
831	950618032031793152	Mia K.	2018-01-09 06:39:35	The kind of boys and lube I end my nights with these days... @johnboosco @Wusthof 👩🏽‍🍳🔪😆 https://t.co/pXsa4RI7wZ
832	950590871333998593	Mia K.	2018-01-09 04:51:39	Jesus. This game!!!!
833	950576853592440832	Mia K.	2018-01-09 03:55:57	Is @AlexGeorge5 sitting or standing right now?
834	950528459771703296	Mia K.	2018-01-09 00:43:39	As promised, Savages!! The recipe from my twitch stream! Lebanese rice! 🇱🇧 #YallaToYall https://t.co/sX5Klhv5Zi
835	950494887362879494	Mia K.	2018-01-08 22:30:15	GO DAWGS!!!! Use code MIA for 50% bonus on deposits here: https://t.co/Jvqcvo7lbm #Dawgs #Bama… https://t.co/gWTbGdu5mX
836	950491332153430016	Mia K.	2018-01-08 22:16:07	Part II of my interview will be dropping TOMORROW so if you want to get notified when it’s live, sign up here:… https://t.co/d3C3T2j2PA
837	950490562817417217	Mia K.	2018-01-08 22:13:04	Cut toxic people out of your life and FLOURISH 🌷
838	950477935718387712	Mia K.	2018-01-08 21:22:53	Such a beautiful day to be a boss ass bitch 🤓☀️🤑 https://t.co/XBfd2BriN6 https://t.co/Z9Vwiq3QTk
839	950463699298418690	Mia K.	2018-01-08 20:26:19	DAWGS BY 20 https://t.co/JmSLQJI1dY
840	950463540699324416	Mia K.	2018-01-08 20:25:41	@HaydenPlus1 I’m competitive about everything 😂😂
841	950462409646526465	Mia K.	2018-01-08 20:21:11	I know. Louis Jadot is always my go-to. https://t.co/wHo2kGZIOF
842	950462269070114816	Mia K.	2018-01-08 20:20:38	GAMEDAY COOKING STREAM IN AN HOUR, TWITCH SAVAGES!!!! Hit the follow button to get a notification when I go live ☺️ https://t.co/RSGTu9k7x1
843	950462114119999489	Mia K.	2018-01-08 20:20:01	I see your charcuterie, and raise you a certain extremity 🖕🏼 https://t.co/vNssu1hgI9
844	950458735759101954	Mia K.	2018-01-08 20:06:35	Game Day entertaining essentials. Not pictured: CHICKEN WANGZZZZ https://t.co/56cuxgc8HR
845	950434302336086017	Mia K.	2018-01-08 18:29:30	Mr. @TedLeonsis, wouldn’t you say I’m a positive influencer for @MonSportsNet? I bleed Monumental Red.… https://t.co/GbKMISskcy
846	950415363589791744	Mia K.	2018-01-08 17:14:15	Interview got picked up by @BleacherReport Sports Business!! This is so cool!!!! You can read it here… https://t.co/QtNNa8lg5p
847	950402339952832512	Mia K.	2018-01-08 16:22:30	And if you don’t want to miss another interview with me, sign up for their newsletter!! https://t.co/RZEQkLWeGP https://t.co/NSNfJqoKVu
848	950402130816438272	Mia K.	2018-01-08 16:21:40	Read my interview with @HowieLongShort about the G-League, gaming, and how I really feel about a certain publicatio… https://t.co/zqIX7mx8O1
849	950401374424125440	Mia K.	2018-01-08 16:18:39	Once I complete these two Master Classes, will that make me Mistress Chef Mia? 🤨🧐🤔 https://t.co/dOIZzJuOC0
